Sale_ID	Store_ID	Product_ID	Customer_ID	Quantity	Amount	Sale_Date
5464	1	1091	8103	2	25	2024-03-31 00:00:00
5465	10	1031	7002	1	175	2024-05-21 00:00:00
5466	11	1072	5620	4	50	2024-11-26 00:00:00
5467	16	1094	6888	4	700	2024-09-12 00:00:00
5468	14	1058	8584	2	25	2024-03-27 00:00:00
5469	8	1082	5181	1	175	2024-10-29 00:00:00
5470	17	1004	7733	3	525	2024-07-06 00:00:00
5471	18	1022	7728	3	37.5	2024-03-24 00:00:00
5472	12	1003	7295	0	0	2024-04-26 00:00:00
5473	17	1079	7667	3	2700	2024-09-12 00:00:00
5474	14	1099	8953	1	12.5	2024-01-26 00:00:00
5475	16	1047	6320	3	37.5	2024-09-30 00:00:00
5476	14	1038	6799	1	12.5	2024-06-12 00:00:00
5477	9	1033	8999	3	37.5	2024-08-09 00:00:00
5478	4	1078	7077	2	25	2024-07-14 00:00:00
5479	11	1048	6325	1	900	2024-12-04 00:00:00
5480	6	1065	6499	4	50	2024-03-02 00:00:00
5481	15	1026	7920	1	175	2024-07-15 00:00:00
5482	5	1008	5947	0	0	2024-05-17 00:00:00
5483	11	1050	6375	2	25	2024-10-31 00:00:00
5484	18	1080	5984	0	0	2024-04-16 00:00:00
5485	13	1038	8553	1	12.5	2024-07-01 00:00:00
5486	11	1010	7364	1	175	2024-02-12 00:00:00
5487	14	1042	7784	0	0	2024-03-15 00:00:00
5488	18	1037	6420	4	50	2024-02-20 00:00:00
5489	19	1026	8160	3	525	2024-05-29 00:00:00
5490	15	1092	8305	1	175	2024-10-25 00:00:00
5491	9	1012	7215	1	30	2024-09-20 00:00:00
5492	8	1084	7790	2	25	2024-01-03 00:00:00
5493	20	1049	5125	1	900	2024-06-17 00:00:00
5494	1	1014	7620	3	37.5	2024-02-22 00:00:00
5495	4	1046	5119	3	525	2024-05-25 00:00:00
5496	14	1035	6451	3	90	2024-11-01 00:00:00
5497	2	1029	6008	1	175	2024-01-11 00:00:00
5498	16	1012	6213	4	120	2024-05-29 00:00:00
5499	3	1082	8704	1	175	2024-12-26 00:00:00
5500	8	1044	6451	9	3060	2024-03-03 00:00:00
5501	6	1066	7607	50	45000	2024-04-24 00:00:00
5502	16	1002	8273	2	60	2024-07-25 00:00:00
5503	16	1059	8130	2	25	2024-05-15 00:00:00
5504	7	1017	5696	3	37.5	2024-03-23 00:00:00
5505	13	1010	7270	2	350	2024-03-13 00:00:00
5506	13	1018	6515	5	4500	2024-03-09 00:00:00
5507	5	1022	6034	2	25	2024-11-23 00:00:00
5508	20	1083	7840	4	50	2024-08-12 00:00:00
5509	18	1058	8772	0	0	2024-04-22 00:00:00
5510	15	1053	6535	3	1020	2024-01-15 00:00:00
5511	18	1001	5813	1	900	2024-12-26 00:00:00
5512	2	1088	5309	1	175	2024-09-19 00:00:00
5513	10	1061	6011	2	1800	2024-07-31 00:00:00
5514	13	1100	7796	1	12.5	2024-04-19 00:00:00
5515	18	1089	6057	0	0	2024-11-16 00:00:00
5516	15	1100	6018	1	12.5	2024-12-11 00:00:00
5517	12	1031	8411	0	0	2024-05-05 00:00:00
5518	15	1031	8718	3	525	2024-12-13 00:00:00
5519	13	1066	7528	1	900	2024-01-09 00:00:00
5520	18	1019	7621	2	1800	2024-06-02 00:00:00
5521	15	1053	5824	0	0	2024-01-05 00:00:00
5522	11	1076	8810	1	175	2024-04-19 00:00:00
5523	19	1074	7044	0	0	2024-09-30 00:00:00
5524	3	1095	6116	1	175	2024-02-22 00:00:00
5525	7	1022	5627	1	12.5	2024-08-07 00:00:00
5526	6	1023	8915	2	25	2024-07-15 00:00:00
5527	14	1087	6156	3	525	2024-11-12 00:00:00
5528	14	1015	7891	0	0	2024-03-31 00:00:00
5529	13	1026	5988	2	350	2024-08-15 00:00:00
5530	12	1003	7466	3	525	2024-06-10 00:00:00
5531	9	1087	6491	2	350	2024-03-18 00:00:00
5532	1	1020	6828	2	25	2024-06-23 00:00:00
5533	19	1040	8515	1	900	2024-10-09 00:00:00
5534	11	1039	8776	0	0	2024-01-09 00:00:00
5535	19	1072	8983	1	12.5	2024-07-21 00:00:00
5536	18	1018	7077	0	0	2024-11-05 00:00:00
5537	12	1041	6992	4	50	2024-05-12 00:00:00
5538	1	1070	7345	0	0	2024-07-21 00:00:00
5539	19	1027	6084	3	37.5	2024-01-03 00:00:00
5540	20	1100	7505	1	12.5	2024-12-11 00:00:00
5541	17	1015	7351	2	25	2024-09-21 00:00:00
5542	5	1037	8005	4	50	2024-07-29 00:00:00
5543	3	1058	5339	3	37.5	2024-07-27 00:00:00
5544	2	1005	8932	1	12.5	2024-02-27 00:00:00
5545	3	1073	7495	0	0	2024-11-29 00:00:00
5546	8	1007	6859	5	62.5	2024-05-17 00:00:00
5547	16	1041	6325	4	50	2024-05-20 00:00:00
5548	6	1084	7928	5	62.5	2024-10-17 00:00:00
5549	13	1010	7587	1	175	2024-07-07 00:00:00
5550	16	1062	7532	2	25	2024-12-16 00:00:00
5551	16	1026	5076	2	350	2024-02-07 00:00:00
5552	3	1068	6656	3	1020	2024-08-21 00:00:00
5553	13	1024	7562	3	2700	2024-06-13 00:00:00
5554	14	1078	6572	4	50	2024-03-10 00:00:00
5555	8	1041	7991	3	37.5	2024-01-08 00:00:00
5556	12	1065	7706	1	12.5	2024-08-04 00:00:00
5557	6	1017	5091	1	12.5	2024-03-09 00:00:00
5558	8	1024	6874	4	3600	2024-11-25 00:00:00
5559	6	1027	8856	3	37.5	2024-10-05 00:00:00
5560	9	1007	5465	3	37.5	2024-09-25 00:00:00
5561	1	1073	7513	1	12.5	2024-04-10 00:00:00
5562	6	1099	8960	3	37.5	2024-03-23 00:00:00
5563	19	1012	8670	0	0	2024-03-30 00:00:00
5564	11	1085	8111	1	12.5	2024-02-19 00:00:00
5565	11	1003	7737	1	175	2024-06-27 00:00:00
5566	13	1079	6352	4	3600	2024-02-26 00:00:00
5567	11	1085	6308	2	25	2024-02-10 00:00:00
5568	18	1010	5946	4	700	2024-11-27 00:00:00
5569	15	1033	5553	2	25	2024-08-23 00:00:00
5570	1	1046	8868	3	525	2024-02-04 00:00:00
5571	6	1059	8137	1	12.5	2024-08-11 00:00:00
5572	7	1052	8707	1	175	2024-03-17 00:00:00
5573	13	1006	8728	3	37.5	2024-10-15 00:00:00
5574	12	1002	7040	1	30	2024-06-29 00:00:00
5575	18	1029	8703	1	175	2024-01-04 00:00:00
5576	19	1040	7156	3	2700	2024-04-29 00:00:00
5577	15	1097	8486	0	0	2024-09-14 00:00:00
5578	8	1061	5091	1	900	2024-01-08 00:00:00
5579	19	1068	6002	0	0	2024-03-20 00:00:00
5580	10	1068	5367	4	1360	2024-10-04 00:00:00
5581	7	1029	5819	0	0	2024-07-20 00:00:00
5582	18	1062	5422	0	0	2024-03-13 00:00:00
5583	16	1060	5571	2	25	2024-09-02 00:00:00
5584	20	1084	7909	2	25	2024-08-19 00:00:00
5585	6	1041	8810	3	37.5	2024-07-27 00:00:00
5586	9	1087	6263	2	350	2024-10-12 00:00:00
5587	6	1082	5434	1	175	2024-03-15 00:00:00
5588	13	1089	7259	4	1360	2024-07-01 00:00:00
5589	6	1065	6423	50	625	2024-09-27 00:00:00
5590	8	1064	6633	2	1800	2024-11-22 00:00:00
5591	16	1079	7573	4	3600	2024-03-01 00:00:00
5592	13	1063	6753	0	0	2024-11-18 00:00:00
5593	13	1098	5467	1	900	2024-05-30 00:00:00
5594	17	1048	6193	4	3600	2024-10-09 00:00:00
5595	20	1020	6842	4	50	2024-04-03 00:00:00
5596	5	1037	5791	1	12.5	2024-01-16 00:00:00
5597	6	1064	7922	1	900	2024-05-21 00:00:00
5598	17	1091	7257	3	37.5	2024-03-26 00:00:00
5599	9	1086	7303	3	37.5	2024-09-22 00:00:00
5600	2	1005	6706	2	25	2024-02-27 00:00:00
5601	18	1034	5072	1	340	2024-10-11 00:00:00
5602	9	1039	5146	2	350	2024-05-11 00:00:00
5603	6	1067	8411	4	50	2024-07-24 00:00:00
5604	11	1081	5316	2	680	2024-02-07 00:00:00
5605	6	1062	8689	2	25	2024-03-08 00:00:00
5606	6	1088	5605	3	525	2024-07-21 00:00:00
5607	13	1024	5574	2	1800	2024-01-12 00:00:00
5608	11	1003	6177	4	700	2024-02-21 00:00:00
5609	14	1071	8326	7	1225	2024-12-16 00:00:00
5610	2	1089	8422	2	680	2024-11-26 00:00:00
5611	8	1067	7594	1		2024-08-18 00:00:00
5612	3	1079	7882	2	1800	2024-11-26 00:00:00
5613	6	1093	5311	1	175	2024-03-11 00:00:00
5614	3	1050	7855	3	37.5	2024-11-17 00:00:00
5615	1	1029	5764	2	350	2024-11-16 00:00:00
5616	19	1074	8740	1	340	2024-03-29 00:00:00
5617	18	1032	7181	2	25	2024-11-24 00:00:00
5618	17	1087	7995	4	700	2024-02-15 00:00:00
5619	20	1039	8200	5	875	2024-04-25 00:00:00
5620	13	1009	5435	5	875	2024-12-21 00:00:00
5621	3	1014	8351	2	25	2024-12-14 00:00:00
5622	1	1068	5357	0	0	2024-09-22 00:00:00
5623	4	1064	7977	3	2700	2024-03-31 00:00:00
5624	13	1020	7930	0	0	2024-01-19 00:00:00
5625	17	1028	7299	5	4500	2024-12-04 00:00:00
5626	11	1014	5134	1	12.5	2024-04-26 00:00:00
5627	2	1044	8914	4	1360	2024-04-26 00:00:00
5628	16	1098	5522	3	2700	2024-10-02 00:00:00
5629	2	1077	5803	2	350	2024-04-26 00:00:00
5630	19	1095	7707	4	700	2024-10-04 00:00:00
5631	19	1097	7366	1	900	2024-07-02 00:00:00
5632	16	1039	5079	4	700	2024-01-23 00:00:00
5633	19	1028	8262	3	2700	2024-08-05 00:00:00
5634	9	1064	6476	0	0	2024-04-26 00:00:00
5635	1	1089	8415	2	680	2024-07-09 00:00:00
5636	10	1032	8101	1	12.5	2024-12-07 00:00:00
5637	19	1009	7461	0	0	2024-05-16 00:00:00
5638	1	1028	8942	3	2700	2024-04-09 00:00:00
5639	2	1095	7040	2	350	2024-06-26 00:00:00
5640	16	1017	5367	1	12.5	2024-07-07 00:00:00
5641	12	1087	6006	1	175	2024-08-15 00:00:00
5642	8	1077	8812	3	525	2024-12-17 00:00:00
5643	18	1055	5992	1	175	2024-12-17 00:00:00
5644	2	1010	5595	2	350	2024-05-05 00:00:00
5645	13	1080	8573	1	12.5	2024-08-13 00:00:00
5646	6	1006	8733	1	12.5	2024-11-12 00:00:00
5647	6	1048	6896	1	900	2024-01-26 00:00:00
5648	6	1075	8065	4	700	2024-04-27 00:00:00
5649	9	1067	7748	1	12.5	2024-08-17 00:00:00
5650	16	1092	6044	1	175	2024-08-28 00:00:00
5651	11	1041	7596	3	37.5	2024-01-03 00:00:00
5652	7	1079	7293	3	2700	2024-07-12 00:00:00
5653	10	1060	7330	4	50	2024-06-12 00:00:00
5654	10	1077	7661	2	350	2024-11-24 00:00:00
5655	20	1042	7978	0	0	2024-08-03 00:00:00
5656	18	1081	7853	2	680	2024-03-30 00:00:00
5657	20	1071	7279	2	350	2024-10-28 00:00:00
5658	9	1028	7363	0	0	2024-11-16 00:00:00
5659	15	1013	7885	1	340	2024-04-14 00:00:00
5660	4	1081	6823	2	680	2024-12-30 00:00:00
5661	8	1015	8407	1	12.5	2024-04-14 00:00:00
5662	9	1036	7011	1	340	2024-12-03 00:00:00
5663	13	1092	6999	4	700	2024-08-01 00:00:00
5664	9	1015	5410	2	25	2024-07-23 00:00:00
5665	4	1075	7292	3	525	2024-02-16 00:00:00
5666	17	1056	5386	2	680	2024-04-24 00:00:00
5667	16	1095	7736	1	175	2024-12-14 00:00:00
5668	15	1004	6748	1	175	2024-10-03 00:00:00
5669	3	1099	7405	5	62.5	2024-07-22 00:00:00
5670	20	1098	6021	1	900	2024-09-20 00:00:00
5671	5	1052	7661	1	175	2024-11-25 00:00:00
5672	5	1091	7845	2	25	2024-06-23 00:00:00
5673	20	1010	7069	0	0	2024-07-30 00:00:00
5674	15	1094	5018	0	0	2024-07-26 00:00:00
5675	18	1045	8358	1	12.5	2024-12-30 00:00:00
5676	15	1084	5275	2	25	2024-02-26 00:00:00
5677	2	1029	5658	4	700	2024-08-27 00:00:00
5678	13	1053	7945	1	340	2024-12-16 00:00:00
5679	4	1029	5551	2	350	2024-08-30 00:00:00
5680	10	1023	5678	0	0	2024-06-10 00:00:00
5681	13	1057	5602	1	12.5	2024-06-26 00:00:00
5682	10	1050	8143	2	25	2024-09-06 00:00:00
5683	9	1021	5364	3	525	2024-10-30 00:00:00
5684	8	1043	6973	1	12.5	2024-06-18 00:00:00
5685	3	1010	5794	1	175	2024-04-11 00:00:00
5686	16	1076	6358	0	0	2024-11-01 00:00:00
5687	14	1030	7699	1	12.5	2024-05-01 00:00:00
5688	9	1051	6774	3	90	2024-02-15 00:00:00
5689	6	1033	5589	2	25	2024-12-09 00:00:00
5690	11	1018	5198	2	1800	2024-02-11 00:00:00
5691	3	1078	7064	5	62.5	2024-04-01 00:00:00
5692	5	1022	5217	2	25	2024-10-06 00:00:00
5693	10	1064	5740	1	900	2024-11-28 00:00:00
5694	13	1021	8923	0	0	2024-08-17 00:00:00
5695	4	1001	5649	0	0	2024-05-17 00:00:00
5696	13	1015	7194	1	12.5	2024-10-08 00:00:00
5697	12	1036	8281	4	1360	2024-08-12 00:00:00
5698	5	1047	5669	3	37.5	2024-12-13 00:00:00
5699	10	1054	6437	50	17000	2024-12-12 00:00:00
5700	9	1086	5664	2	25	2024-07-16 00:00:00
5701	20	1032	5855	1	12.5	2024-07-07 00:00:00
5702	7	1058	7377	1	12.5	2024-09-07 00:00:00
5703	2	1046	5894	1	175	2024-02-20 00:00:00
5704	7	1054	6893	1	340	2024-03-21 00:00:00
5705	8	1033	8423	3	37.5	2024-09-12 00:00:00
5706	7	1039	6186	3	525	2024-11-30 00:00:00
5707	6	1023	6842	3	37.5	2024-06-22 00:00:00
5708	14	1043	7148	3	37.5	2024-01-03 00:00:00
5709	19	1055	5326	1	175	2024-11-25 00:00:00
5710	5	1002	7374	3	90	2024-12-14 00:00:00
5711	18	1066	8226	3	2700	2024-03-11 00:00:00
5712	20	1038	7057	1	12.5	2024-11-01 00:00:00
5713	12	1029	7400	2	350	2024-02-05 00:00:00
5714	17	1067	5182	3	37.5	2024-06-28 00:00:00
5715	13	1071	5454	0	0	2024-02-13 00:00:00
5716	2	1036	6669	1	340	2024-03-26 00:00:00
5717	13	1029	5005	2	350	2024-09-26 00:00:00
5718	7	1037	8404	2	25	2024-07-12 00:00:00
5719	10	1100	6356	1	12.5	2024-06-25 00:00:00
5720	6	1087	8329	4	700	2024-03-23 00:00:00
5721	3	1045	5210	0	0	2024-06-03 00:00:00
5722	3	1016	5050	1	12.5	2024-01-02 00:00:00
5723	18	1031	6468	2	350	2024-03-17 00:00:00
5724	11	1034	8730	1	340	2024-02-16 00:00:00
5725	20	1050	6009	0	0	2024-07-06 00:00:00
5726	5	1065	5376	3	37.5	2024-05-17 00:00:00
5727	19	1082	7687	0	0	2024-07-07 00:00:00
5728	19	1062	8557	3	37.5	2024-10-22 00:00:00
5729	15	1043	7817	1	12.5	2024-01-05 00:00:00
5730	16	1056	6074	0	0	2024-09-26 00:00:00
5731	9	1015	5153	1	12.5	2024-08-10 00:00:00
5732	4	1048	5581	1	900	2024-03-29 00:00:00
5733	15	1049	5787	0	0	2024-07-16 00:00:00
5734	12	1081	5790	3	1020	2024-11-27 00:00:00
5735	3	1044	8381	2	680	2024-04-20 00:00:00
5736	14	1010	8470	2	350	2024-08-29 00:00:00
5737	17	1020	7181	3	37.5	2024-05-30 00:00:00
5738	19	1070	7267	2	60	2024-03-19 00:00:00
5739	6	1008	5162	2	680	2024-08-28 00:00:00
5740	4	1045	5970	1	12.5	2024-03-17 00:00:00
5741	7	1034	5647	4	1360	2024-05-21 00:00:00
5742	19	1096	7616	2	1800	2024-05-16 00:00:00
5743	17	1051	6525	2	60	2024-12-13 00:00:00
5744	16	1004	5945	2	350	2024-10-15 00:00:00
5745	15	1039	5688	4	700	2024-10-15 00:00:00
5746	8	1084	7162	3	37.5	2024-10-21 00:00:00
5747	19	1024	6522	2	1800	2024-10-15 00:00:00
5748	8	1088	6495	2	350	2024-01-04 00:00:00
5749	18	1055	7047	1	175	2024-12-03 00:00:00
5750	16	1026	6172	4	700	2024-10-08 00:00:00
5751	20	1025	8312	3	2700	2024-01-25 00:00:00
5752	19	1036	5122	0	0	2024-08-14 00:00:00
5753	10	1071	5803	2	350	2024-09-02 00:00:00
5754	17	1074	7886	0	0	2024-12-24 00:00:00
5755	13	1058	6092	3	37.5	2024-07-28 00:00:00
5756	13	1012	7873	4	120	2024-08-20 00:00:00
5757	7	1001	5062	4	3600	2024-03-06 00:00:00
5758	10	1050	5732	1	12.5	2024-11-30 00:00:00
5759	2	1025	8087	2	1800	2024-07-18 00:00:00
5760	4	1080	8461	4	50	2024-04-03 00:00:00
5761	6	1005	7637	7	87.5	2024-10-29 00:00:00
5762	18	1083	6657	1	12.5	2024-04-30 00:00:00
5763	6	1068	5947	1	340	2024-06-15 00:00:00
5764	17	1006	8329	1	12.5	2024-08-03 00:00:00
5765	14	1026	7264	4	700	2024-12-26 00:00:00
5766	11	1055	5478	2	350	2024-07-10 00:00:00
5767	19	1039	6137	0	0	2024-08-31 00:00:00
5768	2	1009	8953	2	350	2024-05-19 00:00:00
5769	3	1045	6996	2	25	2024-02-05 00:00:00
5770	11	1014	6403	0	0	2024-01-14 00:00:00
5771	6	1055	8729	2	350	2024-11-02 00:00:00
5772	14	1009	5976	1	175	2024-07-01 00:00:00
5773	19	1015	5236	3	37.5	2024-11-29 00:00:00
5774	16	1037	7523	0	0	2024-06-04 00:00:00
5775	6	1050	6954	3	37.5	2024-02-12 00:00:00
5776	7	1084	5597	1	12.5	2024-05-27 00:00:00
5777	8	1072	6702	1	12.5	2024-06-22 00:00:00
5778	19	1096	7176	1	900	2024-03-21 00:00:00
5779	20	1021	7557	3	525	2024-01-30 00:00:00
5780	16	1057	5164	3	37.5	2024-04-13 00:00:00
5781	7	1019	7324	0	0	2024-10-26 00:00:00
5782	9	1093	7304	0	0	2024-05-03 00:00:00
5783	13	1058	8203	1	12.5	2024-03-23 00:00:00
5784	1	1095	8039	0	0	2024-03-13 00:00:00
5785	8	1006	5569	1	12.5	2024-06-19 00:00:00
5786	4	1004	8328	2	350	2024-03-04 00:00:00
5787	3	1043	5140	0	0	2024-05-03 00:00:00
5788	3	1093	5685	1	175	2024-05-08 00:00:00
5789	13	1042	5686	1	900	2024-10-31 00:00:00
5790	8	1003	8280	3	525	2024-10-01 00:00:00
5791	7	1001	7763	2	1800	2024-04-18 00:00:00
5792	1	1055	8070	4	700	2024-09-24 00:00:00
5793	16	1015	8590	0	0	2024-04-28 00:00:00
5794	6	1047	7038	0	0	2024-08-23 00:00:00
5795	7	1085	6074	5	62.5	2024-01-28 00:00:00
5796	12	1046	6526	3	525	2024-04-18 00:00:00
5797	9	1058	6282	0	0	2024-11-11 00:00:00
5798	11	1095	7225	3	525	2024-07-23 00:00:00
5799	10	1071	5921	1	175	2024-09-01 00:00:00
5800	6	1081	7590	2	680	2024-04-16 00:00:00
5801	1	1083	8427	2	25	2024-02-22 00:00:00
5802	18	1039	6341	1	175	2024-01-11 00:00:00
5803	4	1003	6689	1	175	2024-08-02 00:00:00
5804	5	1030	8010	2	25	2024-02-27 00:00:00
5805	9	1035	5363	1	30	2024-04-27 00:00:00
5806	17	1057	6078	1	12.5	2024-02-16 00:00:00
5807	3	1029	8227	2	350	2024-04-02 00:00:00
5808	16	1050	6067	0	0	2024-03-03 00:00:00
5809	5	1062	7640	1	12.5	2024-01-14 00:00:00
5810	16	1052	8749	0	0	2024-01-07 00:00:00
5811	3	1014	7030	2	25	2024-08-06 00:00:00
5812	20	1035	7589	3	90	2024-10-05 00:00:00
5813	15	1028	7369	4	3600	2024-12-02 00:00:00
5814	3	1058	7695	1	12.5	2024-11-05 00:00:00
5815	20	1030	7061	2	25	2024-03-02 00:00:00
5816	14	1090	6380	0	0	2024-09-27 00:00:00
5817	16	1007	6506	1	12.5	2024-09-23 00:00:00
5818	17	1039	5617	3	525	2024-11-06 00:00:00
5819	20	1095	5358	0	0	2024-04-02 00:00:00
5820	18	1069	6341	1	12.5	2024-01-26 00:00:00
5821	18	1035	8146	3	90	2024-02-16 00:00:00
5822	14	1052	6982	0	0	2024-08-04 00:00:00
5823	18	1014	6614	0	0	2024-09-15 00:00:00
5824	15	1063	5193	0	0	2024-10-01 00:00:00
5825	15	1036	5362	2	680	2024-12-13 00:00:00
5826	6	1091	6119	2	25	2024-12-03 00:00:00
5827	15	1024	6063	3	2700	2024-06-29 00:00:00
5828	18	1040	7815	3	2700	2024-03-17 00:00:00
5829	4	1029	7444	1	175	2024-12-04 00:00:00
5830	8	1053	5106	1	340	2024-10-26 00:00:00
5831	15	1022	8088	1	12.5	2024-02-01 00:00:00
5832	3	1072	5526	2	25	2024-10-25 00:00:00
5833	15	1015	6952	0	0	2024-01-06 00:00:00
5834	13	1069	8058	2	25	2024-06-06 00:00:00
5835	9	1064	5783	3	2700	2024-03-14 00:00:00
5836	2	1004	8570	1	175	2024-06-06 00:00:00
5837	8	1075	7572	7	1225	2024-03-13 00:00:00
5838	20	1018	6782	2	1800	2024-05-13 00:00:00
5839	17	1042	6749	2	1800	2024-05-07 00:00:00
5840	13	1030	8734	5	62.5	2024-08-24 00:00:00
5841	1	1015	8875	1	12.5	2024-11-21 00:00:00
5842	2	1070	6066	2		2024-07-30 00:00:00
5843	15	1055	7673	1	175	2024-07-27 00:00:00
5844	12	1053	6865	0	0	2024-01-02 00:00:00
5845	14	1016	8664	1	12.5	2024-01-10 00:00:00
5846	2	1073	7397	1	12.5	2024-03-01 00:00:00
5847	18	1034	8724	2	680	2024-01-01 00:00:00
5848	7	1027	8101	3	37.5	2024-10-16 00:00:00
5849	6	1013	6464	1	340	2024-08-26 00:00:00
5850	14	1100	6005	0	0	2024-09-01 00:00:00
5851	8	1027	7589	1	12.5	2024-10-18 00:00:00
5852	2	1073	8526	2	25	2024-06-16 00:00:00
5853	17	1069	8849	1	12.5	2024-08-11 00:00:00
5854	5	1086	6634	4	50	2024-02-25 00:00:00
5855	14	1031	8009	3	525	2024-01-17 00:00:00
5856	20	1003	5093	1	175	2024-11-11 00:00:00
5857	6	1030	8794	4	50	2024-06-15 00:00:00
5858	6	1021	8366	3	525	2024-05-12 00:00:00
5859	3	1099	8620	4	50	2024-11-16 00:00:00
5860	5	1006	7043	2	25	2024-08-10 00:00:00
5861	16	1092	7946	2	350	2024-01-18 00:00:00
5862	18	1032	5088	2	25	2024-03-09 00:00:00
5863	17	1042	6953	1	900	2024-03-02 00:00:00
5864	11	1062	7550	3	37.5	2024-12-10 00:00:00
5865	17	1089	7814	4	1360	2024-11-22 00:00:00
5866	16	1032	7041	1	12.5	2024-04-03 00:00:00
5867	2	1099	7261	3	37.5	2024-11-14 00:00:00
5868	4	1086	6445	3	37.5	2024-05-25 00:00:00
5869	6	1088	5525	2	350	2024-05-30 00:00:00
5870	7	1039	7239	1	175	2024-01-25 00:00:00
5871	2	1064	6830	0	0	2024-10-26 00:00:00
5872	6	1030	7741	0	0	2024-10-07 00:00:00
5873	17	1063	7689	1	340	2024-04-09 00:00:00
5874	7	1096	8295	0	0	2024-04-21 00:00:00
5875	5	1031	5554	5	875	2024-10-11 00:00:00
5876	5	1087	8764	0	0	2024-02-29 00:00:00
5877	20	1040	7434	2	1800	2024-04-22 00:00:00
5878	16	1033	5680	2	25	2024-04-27 00:00:00
5879	19	1063	7823	1	340	2024-01-05 00:00:00
5880	9	1025	6497	5	4500	2024-07-12 00:00:00
5881	5	1036	6631	1	340	2024-06-28 00:00:00
5882	8	1024	5202	6	5400	2024-08-01 00:00:00
5883	9	1095	8057	2	350	2024-12-06 00:00:00
5884	5	1058	5446	1	12.5	2024-04-17 00:00:00
5885	10	1039	8904	2	350	2024-05-03 00:00:00
5886	2	1046	8918	50	8750	2024-06-16 00:00:00
5887	9	1077	7947	2	350	2024-07-07 00:00:00
5888	11	1010	8139	2	350	2024-10-13 00:00:00
5889	4	1087	6115	1	175	2024-03-29 00:00:00
5890	2	1082	5777	2	350	2024-01-25 00:00:00
5891	6	1032	8914	1	12.5	2024-04-05 00:00:00
5892	14	1097	7225	3	2700	2024-05-01 00:00:00
5893	1	1036	6686	3	1020	2024-07-04 00:00:00
5894	18	1028	5828	2	1800	2024-03-01 00:00:00
5895	7	1016	5558	2	25	2024-11-23 00:00:00
5896	1	1016	8074	4	50	2024-01-14 00:00:00
5897	1	1018	7022	3	2700	2024-05-13 00:00:00
5898	1	1008	5102	1	340	2024-04-28 00:00:00
5899	4	1080	6296	0	0	2024-01-23 00:00:00
5900	4	1075	6557	1	175	2024-03-19 00:00:00
5901	18	1070	5115	1	30	2024-06-12 00:00:00
5902	11	1001	5858	4	3600	2024-05-07 00:00:00
5903	1	1062	8983	1	12.5	2024-01-12 00:00:00
5904	10	1076	7511	5	875	2024-08-08 00:00:00
5905	9	1038	5103	1	12.5	2024-03-05 00:00:00
5906	4	1092	7306	0	0	2024-08-12 00:00:00
5907	6	1045	6331	1	12.5	2024-07-02 00:00:00
5908	16	1058	8438	0	0	2024-01-21 00:00:00
5909	2	1081	5928	6	2040	2024-07-08 00:00:00
5910	18	1001	7857	1	900	2024-01-21 00:00:00
5911	10	1032	7689	6	75	2024-03-31 00:00:00
5912	17	1008	5806	1	340	2024-01-02 00:00:00
5913	13	1040	8070	0	0	2024-05-29 00:00:00
5914	18	1056	8373	2	680	2024-01-09 00:00:00
5915	13	1063	5559	3	1020	2024-06-20 00:00:00
5916	17	1088	7074	3	525	2024-12-14 00:00:00
5917	5	1074	7555	2	680	2024-09-15 00:00:00
5918	11	1074	5526	2	680	2024-12-07 00:00:00
5919	7	1036	7822	0	0	2024-11-19 00:00:00
5920	10	1089	8436	0	0	2024-08-03 00:00:00
5921	17	1057	5952	1	12.5	2024-05-07 00:00:00
5922	15	1074	5297	2	680	2024-05-09 00:00:00
5923	18	1083	5776	3	37.5	2024-05-22 00:00:00
5924	19	1045	5360	3	37.5	2024-08-03 00:00:00
5925	2	1079	8717	2	1800	2024-02-19 00:00:00
5926	4	1080	5503	0	0	2024-05-15 00:00:00
5927	3	1002	6976	3	90	2024-04-13 00:00:00
5928	7	1093	7635	1	175	2024-06-29 00:00:00
5929	18	1068	7077	2	680	2024-01-05 00:00:00
5930	10	1050	6462	0	0	2024-07-18 00:00:00
5931	7	1029	8411	1	175	2024-06-22 00:00:00
5932	8	1095	7173	0	0	2024-02-08 00:00:00
5933	6	1081	5595	3	1020	2024-10-14 00:00:00
5934	1	1010	6589	2	350	2024-12-16 00:00:00
5935	4	1027	6389	5	62.5	2024-11-11 00:00:00
5936	14	1015	8866	1	12.5	2024-05-05 00:00:00
5937	17	1060	6875	0	0	2024-01-17 00:00:00
5938	20	1031	8514	4	700	2024-09-07 00:00:00
5939	18	1021	5262	1	175	2024-05-07 00:00:00
5940	11	1060	7983	4	50	2024-08-29 00:00:00
5941	6	1058	7919	4	50	2024-06-20 00:00:00
5942	14	1041	8293	3	37.5	2024-11-30 00:00:00
5943	9	1046	6863	1	175	2024-10-27 00:00:00
5944	15	1045	5001	0	0	2024-04-01 00:00:00
5945	12	1026	6933	0	0	2024-06-24 00:00:00
5946	10	1051	5393	1	30	2024-08-09 00:00:00
5947	19	1036	5305	2	680	2024-01-15 00:00:00
5948	19	1052	6169	4	700	2024-06-14 00:00:00
5949	6	1081	5529	1	340	2024-06-22 00:00:00
5950	20	1051	5527	3	90	2024-11-30 00:00:00
5951	6	1003	8379	4	700	2024-08-17 00:00:00
